MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta_MFCC_13,Delta2_MFCC_1,Delta2_MFCC_2,Delta2_MFCC_3,Delta2_MFCC_4,Delta2_MFCC_5,Delta2_MFCC_6,Delta2_MFCC_7,Delta2_MFCC_8,Delta2_MFCC_9,Delta2_MFCC_10,Delta2_MFCC_11,Delta2_MFCC_12,Delta2_MFCC_13,Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,Label
-665.2159,55.38753,-7.3215647,13.719398,5.264685,-1.8266212,-5.3715887,-7.7706532,-3.24181,5.513667,-6.192494,8.604018,-6.3755183,0.020384103,0.031446673,0.03787759,0.044895492,0.049595166,0.050614987,0.04779936,0.041433863,0.03233377,0.022508224,0.014975867,0.012146154,0.014036765,-0.026937248,-0.03885467,-0.040435407,-0.0414807,-0.041327916,-0.04040277,-0.039313674,-0.037896525,-0.035464626,-0.03194192,-0.028389253,-0.026130246,-0.025419455,0.0034442574,2103.3571447762565,1979.314763001479,4457.456683168317,0.28267133353960394,3
-621.67316,70.08521,-8.034498,20.45387,-2.1328204,-6.934367,-13.024267,-0.147405,-0.9434533,-5.0289373,1.2817006,2.7861505,-5.151622,0.29007792,0.5435483,0.39729062,0.034298148,-0.030674795,0.13790587,0.22594701,-0.004780833,-0.19434379,-0.052464034,-0.045869432,-0.0785484,-0.0026250486,-0.19634886,-0.10485445,0.0609763,0.00052723533,-0.012991454,0.019006629,0.051119205,-0.0072527146,-0.07597169,-0.05709216,-0.06411668,-0.04607628,-0.0030386813,0.0035920853,2030.5021800219579,1802.8683033531017,4054.47247706422,0.28206081565366975,3
-313.07312,93.100136,12.679949,9.598844,-7.8323646,-10.793101,-12.3016205,-3.8335662,-5.12783,3.4446633,-8.492463,0.80948627,-4.657198,-0.07850804,-0.060255427,0.012224104,0.023726137,0.0120668495,0.015139692,0.025871273,0.039635174,0.03964351,0.01124983,-0.029397078,-0.064351544,-0.0863165,0.28377786,0.24475099,0.007452154,-0.03631534,0.029572578,0.05756329,0.057133228,0.05008062,0.03133138,0.017528528,0.015145113,0.01681467,0.019995352,0.119961,1004.039966507072,1245.5007717126296,1695.0407608695652,0.0425484035326087,3
-310.0826,17.99216,-6.487006,23.939825,-15.823847,6.6575036,-27.529837,1.8103503,-5.2776046,0.95371914,7.9086847,-7.9048533,6.3384027,-0.19367105,-0.24877298,-0.38121068,0.26915002,-0.3948555,-0.1403547,-0.22623424,0.31790462,0.027264863,0.15432489,0.07815883,0.12793472,-0.050299566,-0.15973687,0.17127517,-0.18311033,0.19029775,-0.24566689,-0.14567156,-0.18647821,0.039406016,0.06065377,0.12190247,0.058629543,-0.09339395,-0.10915813,0.0708998,2556.567172185689,1829.0977407262824,4730.5908203125,0.20085906982421875,3
-415.24625,63.015728,20.907557,-13.460443,-2.208279,-8.058402,-3.6696458,-15.530892,-8.15027,-12.264114,-9.762979,1.558071,-2.7269635,-4.1010485,2.0820715,-0.31839752,1.0740898,1.0297561,0.12277554,0.45407704,0.11607985,-0.13940659,-0.016651427,0.38506868,-0.014805364,0.22621088,-0.16484343,0.10250651,-0.6375886,0.1019285,-0.034845416,0.17682976,-0.104437955,-0.059584793,0.060764004,0.00094198383,0.075958475,-0.026976386,-0.0045284987,0.018726977,2176.67418557286,1670.7303847689138,3398.5677083333335,0.20872395833333332,3
-322.91937,115.14242,30.115183,9.562598,-6.1277666,-0.6636822,-3.8957686,-8.875644,-3.4403546,-0.6316744,-1.5178549,-0.9441559,-4.228252,0.92188025,0.014177548,-0.30794802,-0.22682509,-0.29189134,0.021988079,-0.068156,0.041752823,-0.093921244,-0.0035981273,0.08756078,0.053469256,-0.051898245,0.41282734,0.057532717,-0.39386734,-0.28875682,-0.13723105,-0.030248892,-0.06888001,0.08740702,0.019643623,0.081015944,-0.003267209,0.04818082,-0.010889026,0.02561179,1352.4691127419012,1778.552429328044,3139.8565573770493,0.07356237192622951,3
-450.26562,100.981705,18.278263,-12.644419,-9.786178,-12.712429,-7.498261,-17.336292,-8.981562,-9.837235,-13.465061,2.142227,-5.3536963,0.8300728,4.4964957,-0.53531855,-0.22525129,0.030545572,-1.4046477,0.04471561,-0.88233453,-0.66159946,-0.101709306,-0.7485101,-0.8626028,-0.7035305,-3.327171,1.1110146,-0.14059311,0.85597533,0.7375083,-0.05558091,0.3060116,0.13616583,0.21464355,0.20878232,0.40161663,-0.1545038,0.26727152,0.017156282,1369.0404734981541,1435.121115301889,2295.4963235294117,0.10013595281862746,3
-294.86902,96.90323,23.435818,14.901795,6.557565,-2.986008,-5.117866,-10.634448,-9.899761,-3.9433558,-1.9954101,-0.06065933,-5.33038,-0.9307208,-0.54669815,0.55062914,0.49049225,-0.06685191,0.014552267,0.3172138,0.082866415,-0.24204865,-0.108927935,0.07776257,0.0648426,0.099225365,0.058851458,-0.08783937,-0.2563784,-0.060536418,0.10007407,-0.08700815,-0.14600298,0.114360064,0.22850266,0.036373902,-0.1034697,-0.08541907,-0.08343911,0.08414246,1294.008062382195,1751.2798718968234,2646.7013888888887,0.0633861400462963,3
-254.84631,85.62212,7.209452,11.606231,-3.4212193,0.43362057,-3.687626,-10.904085,-4.8221097,1.0745387,-4.356725,-5.914378,-2.4184287,0.43116453,0.08121842,0.37600175,-0.20912252,0.086365774,-0.07869821,-0.1281947,-0.25424394,-0.020711746,-0.030415319,-0.115696855,-0.14031388,-0.014311467,-0.7397825,0.020927258,0.28356183,-0.28948268,0.18875495,0.11333002,0.07996824,-0.0021932444,0.010475046,0.01943271,-0.025050588,-0.034742244,0.077602774,0.08304333,1530.730649432013,1757.0824305261333,3212.03399122807,0.0923194216008772,3
-277.7073,20.00178,-20.494268,13.808408,-20.880692,0.88750225,-23.357086,0.7530271,-8.521569,-8.654336,1.7086458,-9.0325,8.019931,-2.1861699,-0.5538732,-0.35885024,1.0492617,-0.07712403,0.19933933,0.028563876,0.3833148,0.14582029,0.15137918,0.17860633,0.052083187,0.14586057,-0.03607388,-0.7001219,-0.21804881,0.20179693,-0.18225767,-0.025277939,-0.08367611,-0.017530026,-0.07271183,-0.14260891,-0.020145351,-0.18778394,-0.06594679,0.079249494,2554.689080312896,1877.5673315833635,4815.810381355932,0.19318557997881355,3
-317.78992,106.74721,25.724056,22.070234,8.322483,-6.405488,-13.126422,-7.812134,2.2624812,1.2957084,-4.0859427,0.8915754,-5.5239882,-0.6684643,-0.2634595,0.42254862,0.38312447,0.12117423,-0.11574111,-0.06846807,0.020099066,-0.044997886,0.010079399,0.11965327,-0.03139136,-0.12399454,-0.12119406,0.047630914,-0.08592646,-0.07110171,-0.014959051,-0.0023866303,-0.012070582,-0.01277891,-0.028954623,-0.057725955,-0.10131925,0.035924036,0.109699346,0.034209598,1324.7633395879843,1782.5797760664236,2920.6882911392404,0.06838409810126582,3
-294.19553,89.57739,18.33754,28.261219,-2.7276316,-17.129297,-12.198531,-3.2859123,-10.069623,0.18350327,-6.0439177,-1.5663022,-5.1051025,-0.20748256,-0.13834974,0.07001703,0.01708713,-0.025488384,-0.00402051,-0.034947813,-0.007135015,-0.02215313,-0.01247766,-0.007425214,-0.017130077,0.008784267,0.34386897,0.24829851,0.012331479,-0.0092600165,0.021662217,0.06933388,0.060939305,0.06893431,0.043047104,0.025237234,0.012370771,-0.005385007,0.0056607197,0.14319935,870.6622801120166,1175.490646465794,1545.2794894366198,0.037920884683098594,3
-317.2152,105.26805,22.785988,23.782114,4.330992,-5.621801,-9.900575,-9.156446,0.008488326,-6.1712174,-6.109663,4.7873874,-3.7845592,0.011069059,-0.05726271,-0.020518498,0.08316121,0.071036875,0.049122352,0.001900106,-0.041508656,-0.015856903,-0.10779658,0.07331696,0.07051517,-0.090478025,-0.08896451,0.008737701,-0.11939472,-0.027349716,-0.058948696,0.06136765,0.03988267,-0.026452178,0.040154602,0.009194147,-0.036672935,-0.02808401,-0.005280512,0.024346557,1392.3519005498783,1811.0353280255395,3106.8025914634145,0.07089010099085366,3
-364.4407,106.080414,33.81985,21.44689,6.2287245,2.975926,1.4918864,-7.9062805,-2.8058276,1.5403726,1.6568184,1.0674884,-0.56244105,0.14726952,0.17623158,0.22220443,0.06161254,0.002761629,0.023580816,-0.0067680976,-0.014355408,0.056889158,0.012781981,0.10514662,0.012352566,-0.057000145,-0.33965546,-0.19396263,-0.19877186,-0.065660305,-0.021237293,0.007986473,0.012212621,0.0055878363,-0.024757292,-0.023362465,-0.04517593,0.015203244,0.01757259,0.025864722,1322.5323853629634,1861.6460057823028,3170.7899305555557,0.0635715060763889,3
-312.62915,93.02279,-3.004159,28.607275,-4.956481,5.339722,-1.0172325,-7.9159355,7.4434605,0.15400551,-1.5041919,9.777,7.65042,-1.6076746,0.682974,0.40057686,-1.2863495,0.7254426,0.6848468,0.4060654,-0.15807045,-0.0111433845,0.18462545,-0.6110271,-0.072470434,0.12066755,-0.6128921,-0.11156767,0.16985585,0.07491043,-0.31209883,0.09134033,0.09844602,-0.05298535,-0.013352778,0.012794018,0.049846508,-0.24160399,-0.2586166,0.01993922,1672.3240444662206,1759.9214576666957,3540.2199074074074,0.11424877025462964,3
-388.61407,103.13156,12.697108,-23.374962,-7.585249,-14.459387,-3.2527955,-17.219194,-16.083061,-16.211613,-19.284431,0.9540702,-6.7826943,-0.024210166,4.1550364,0.2531907,-0.31866708,0.33407354,-0.5973084,0.6184294,-0.37390783,-0.92891806,-0.584787,-0.48555878,-0.41604254,-0.560718,-1.9969844,0.25586855,-0.07650528,0.4009751,0.5043985,0.034476686,-0.09634312,-0.055097956,-0.067437954,-0.048181225,0.4465948,0.026581189,-0.039085634,0.02484502,1549.4172577156812,1423.7726748677944,2373.4375,0.12749837239583334,3
-432.9439,100.976,4.7688317,-24.91334,5.9565964,-6.430244,-5.963965,-12.336132,-6.5997353,-11.44363,-7.4629693,-1.2738763,-5.0935626,-0.7769566,2.4890163,-0.7960439,-0.31514686,0.5646055,0.44436446,-0.18627088,-0.60690975,0.5279289,0.1350202,0.025144659,-0.25358316,0.19061053,-1.7428203,-0.11711067,-0.020758826,0.5868939,0.047797315,0.044059593,0.03454126,-0.10494159,-0.27865368,-0.0045009656,-0.046992928,-0.12841056,0.06417816,0.01850544,1466.410716327079,1413.633296219915,2197.9166666666665,0.12010168650793651,3
-385.9331,114.07092,39.86293,17.823988,12.231897,9.497544,-0.06757576,-8.520997,0.43289095,1.651009,-7.2624583,-4.6173306,-2.2630923,0.060730137,-0.1084635,-0.09858794,0.028625553,0.066316225,-0.0031553253,-0.035670143,-0.060550224,-0.15036543,0.010087456,-0.042808935,-0.006959136,0.16472009,-0.31461966,0.0014025691,-0.0687463,-0.08859432,0.026369546,-4.672679e-05,0.025781062,0.005369522,-0.051485725,-0.00066880207,-0.056190763,-0.060024653,-0.1333025,0.012290606,1248.385846497071,1806.9538483141544,2674.715909090909,0.06172762784090909,3
-378.66803,107.13346,36.888348,20.532974,3.5352402,6.6230817,-0.055084806,-11.938673,-1.5545833,6.1579833,3.7930274,-5.866006,-5.4609475,0.19495831,-0.09652029,-0.02768341,-0.12786376,-0.24685964,0.265881,0.22777498,-0.034320004,-0.15712905,-0.0014500618,0.04695994,-0.0746688,-0.075707756,-0.63861465,0.10783618,0.105411984,-0.032846604,-0.061529994,-0.014118297,0.104004435,0.005321128,-0.123885274,-0.028504243,-0.08127611,-0.05388562,-0.18493338,0.011366643,1403.8020370770078,1911.222543129082,3410.4352678571427,0.07135009765625,3
-375.53836,110.500015,40.748234,20.816448,4.680386,4.84164,5.1921,-9.584475,-3.0507824,2.195298,1.3619152,-1.2331632,-2.5751157,-0.8898893,-0.3438043,0.06308075,-0.08053396,-0.053046703,0.0807456,0.18582495,0.17095289,0.37628645,0.15002929,0.12085909,0.14019452,0.0040501314,0.21917044,0.06910535,-0.14155422,-0.044204794,-0.12629189,-0.04658127,-0.06493992,-0.09514824,0.004441738,-0.04423952,-0.032533646,-0.07590317,0.011428871,0.015975665,1322.660374676322,1862.6230386090745,3086.7745535714284,0.07034737723214286,3
-285.35565,29.416454,-15.376995,14.160828,-22.749035,8.0411,-25.990774,2.4996803,-6.8950377,-4.319632,1.9419926,-7.886714,3.5958738,0.6701387,0.06390103,-0.05720616,0.28834146,-0.54970986,0.26338574,-0.31319204,0.04156868,-0.18739487,0.025793454,0.020717135,0.1665469,0.058069535,1.4801389,0.83881825,-0.44703797,0.17215857,-0.5664671,-0.13259579,-0.13395236,0.259041,0.06346217,-0.11864155,-0.16177365,-0.0004117489,0.003718835,0.0790943,2592.9437189280234,1822.2868148443058,4823.958333333333,0.2133544921875,3
-384.38275,104.033615,35.550583,13.642485,18.645111,11.191177,1.2286987,-4.481573,-6.493085,4.095366,1.0112692,1.3335055,-3.7588954,0.37148568,0.6506131,-0.3535433,-0.30947512,-0.22414836,0.2336514,0.012906925,0.01415911,-0.19796976,0.14884591,0.08167153,0.039232384,-0.07053978,0.643412,-0.42108604,-0.06222068,-0.45941266,-0.011368096,0.19922894,0.2568703,-0.015181686,0.053301085,0.17582896,0.053590663,0.011496904,-0.05934345,0.009459677,1530.6269580714618,1978.776804904848,3418.493470149254,0.07629576725746269,3
-404.98233,111.01822,44.113094,21.311996,16.152227,5.059129,3.3662634,-1.6639136,-4.774267,2.4957464,2.5936153,-0.9779442,-5.147462,0.0800975,-0.21474877,0.11541317,-0.26821756,-0.06259592,0.09741141,-0.026824845,-0.022551235,0.058113247,0.12749341,-0.046234917,-0.07462963,-0.05166545,-0.3120385,-0.2616853,0.124453776,-0.23487625,0.039488714,0.16356172,-0.011589927,-0.038252924,0.010397344,0.048080422,-0.13729261,-0.1477367,-0.03590225,0.0074084485,1264.2945233782882,1912.5704942370267,2970.2576754385964,0.05489309210526316,3
-453.48447,81.38867,1.4287773,-9.3405905,9.949572,-8.702568,-8.379794,-14.865391,-9.263143,-8.92048,-5.5758243,1.4730966,-2.8683422,-3.4994152,1.3640447,-0.059973545,0.696486,0.7374818,0.68848205,0.3514004,-0.13097242,0.060732655,0.176572,0.15230575,-0.0046715424,-0.048374046,-0.54008347,0.25256723,-0.34886998,0.19886558,0.11990216,-0.084907174,0.020598246,-0.042046566,0.039890222,0.16446781,0.17646357,0.100917146,0.057459548,0.015388165,1589.9931598603664,1547.24328484834,2599.8975409836066,0.11429783555327869,3
-359.78186,103.43849,35.524353,17.295269,4.197498,4.15322,2.2752247,-6.0246572,-3.0520318,-1.9336653,0.61602175,-2.9364645,-5.400586,0.4320317,-0.09541309,-0.08250346,-0.08219245,0.088056445,0.11483938,0.18706104,-0.036919016,0.018294323,-0.008620016,-0.07637863,-0.07851769,-0.11387725,-0.17182678,-0.0052478015,-0.0022412986,-0.053485513,-0.017945439,-0.053127818,0.04161316,-0.052198973,0.08571343,0.021734582,0.03861237,0.10927811,0.055347376,0.02042318,1494.3852018248265,1963.1283616290111,3607.91015625,0.07175445556640625,3
-305.99487,95.730896,16.443487,16.30469,1.5810324,-2.9927027,-5.3863163,-8.760553,4.589236,1.9401854,-8.820478,-3.390558,-1.9674084,-0.070758544,0.24089822,-0.005147534,-0.05844533,0.084737256,0.16691199,-0.11180868,0.105554804,0.18176311,-0.09350128,-0.101858914,0.13831095,0.13593866,-0.27749017,-0.06746943,0.10070315,-0.016585274,-0.00905743,-0.012779697,-0.024185142,-0.03312502,-0.08004063,0.022987582,0.0521182,-0.05556495,0.040801868,0.039732236,1538.8799905144099,1838.0768932113183,3266.3810483870966,0.08981224798387097,3
-401.86383,116.57363,42.042557,19.567608,8.459015,4.6512313,2.9428418,-0.7760488,3.6838593,0.590667,-4.1345744,-0.43643394,0.673008,0.695881,-0.06048727,-0.2634658,0.05274884,0.07108795,-0.29919454,-0.17427742,0.11182946,0.027588896,-0.10514992,0.14252324,0.12690692,-0.07589037,-0.7710834,-0.21204156,0.23227705,-0.23720835,0.12557542,0.14454687,-0.07716834,0.017807804,0.03137111,0.015409832,-0.091247305,-0.061062656,-0.020914493,0.0074400683,1222.6135436267532,1844.2287173562272,2784.6927966101694,0.05228747351694915,3
-339.28708,114.004234,18.978859,6.5974154,6.1414943,2.4152315,0.40528017,-8.165031,-1.3602157,4.7026997,-0.88912636,-1.3769586,-2.443777,0.86985815,-0.3356635,-0.14163427,-0.12957238,0.17933588,-0.040594302,-0.00081808935,-0.1840956,0.030975446,0.018382518,-0.038135305,0.040101696,0.029022206,-0.419401,-0.2628608,0.044930536,-0.15337916,0.2165088,0.2344741,0.0856664,-0.016200524,0.13852529,0.25914487,-0.0405557,-0.021558588,-0.0017242124,0.015476846,1372.5652771087962,1807.4003161904202,2894.649621212121,0.07506214488636363,3
-224.83287,94.632545,5.8547673,29.664125,-23.413351,-9.431352,-3.2475784,-16.275883,-8.942616,-6.9391594,-4.8875566,0.41102326,-3.9496193,-0.27189222,-0.23040815,-0.040742643,-0.009612127,0.009275169,0.025865993,0.026328351,0.03444707,0.025207097,0.022377288,0.026126314,0.017322367,0.013998519,0.5280919,0.46432808,0.083263665,0.016237328,0.03075383,0.011953362,0.012060501,0.0076959,0.0016703352,-0.0018763413,-0.0052451,-0.005305616,-0.006076804,0.2255082,921.1505278208048,1103.8813087088463,1754.483695652174,0.037631623641304346,3
-358.30054,101.604225,39.05577,19.383703,7.980033,-2.1071825,-0.6942088,-6.1859083,-3.485654,-3.210077,-4.3302665,-2.0099967,-4.2683578,-0.050889526,-0.013275201,-0.13376938,-0.02960467,0.043500558,0.007467996,-0.054385584,-0.02167652,-0.017876826,-0.11486885,-0.094627135,0.0112549495,-0.11203789,-0.26807985,-0.032877006,-0.14001352,-0.020589648,0.06989699,0.031620592,-0.0137954205,0.0026857532,-0.002226772,0.0029843021,0.009064393,0.008461833,-0.027029892,0.017327074,1570.5068907198474,1935.901111239079,3454.727564102564,0.09287359775641026,3
-230.93198,73.281364,4.011108,9.3331785,-10.342152,-6.2104,0.35828102,-8.569092,3.7282658,2.8780508,-5.651816,2.7339892,-8.182609,0.5207141,0.040268943,-0.34597722,-0.07490436,-0.02301818,-0.040450793,0.16624725,0.02354702,0.14259924,0.044065885,-0.17590702,-0.05567319,-0.08197416,-0.013819334,-0.04973414,-0.043733384,0.007907617,0.044800874,-0.031088019,-0.024865003,0.037284676,-0.014711618,0.006861942,0.010135867,-0.048424266,-0.021514837,0.09029718,1830.6626329869407,1901.9583111630295,3832.3946220930234,0.11706259084302326,3
-373.90173,119.873474,40.179188,25.335976,-4.171801,-1.1011875,2.827686,-5.8973746,0.82452327,-0.66947186,0.033836152,0.4247457,-5.151957,0.07267786,0.027755754,-0.0031822657,-0.0039017957,-0.043794114,-0.020136138,0.0026654014,0.008675882,-0.07488715,-0.07199041,0.015504837,0.014903352,0.04557052,-0.29194918,0.0113776475,6.448521e-05,-0.036409862,0.050263137,-0.07968681,-0.01835702,0.03514288,-0.0010609817,0.042204887,0.032052647,0.028135944,0.040043335,0.017490186,1172.9655477349593,1647.1704796793977,2515.3492647058824,0.062241498161764705,3
-329.18454,10.559572,-1.9661417,28.802822,-12.466047,-2.5336125,-22.718897,-1.3374503,-12.458824,-6.7385607,7.5302353,-10.265531,7.964252,-2.3643365,0.47090864,-0.8584901,0.11776609,-0.19269824,0.30200917,-0.025997126,0.12285048,0.20696166,0.16840291,0.07451912,0.06536305,0.20241387,-0.43283132,0.3526735,0.4163122,-0.018105384,-0.04268092,-0.11260188,-0.17496115,-0.03827953,-0.1422112,-0.17369434,-0.023071857,-0.023096789,-0.012622786,0.064744905,2662.911233346815,1896.984642775512,4881.86553030303,0.22031102035984848,3
-347.93237,103.02889,23.367035,21.605553,4.3227882,4.059459,-1.5414854,-5.0730424,5.4671564,-0.7818667,-3.7965481,-1.8892417,-0.47823662,-0.4686641,-0.5529348,-0.10340326,0.32389954,0.19980991,0.12299559,0.037305586,0.12413963,0.07020646,-0.095515355,-0.030395428,-0.006381371,0.029574808,-0.42697358,0.0807609,0.072545566,-0.05504073,-0.015270211,0.03962392,0.02176966,-0.03787875,-0.050653923,-0.07926306,-0.11773131,-0.0323403,0.077344395,0.015363927,1458.612481874849,1832.7311458145102,3227.2135416666665,0.07624162946428571,3
-172.08438,68.97707,-3.3776035,17.855026,-10.95706,-11.386118,-2.5877352,-18.23973,-1.2818499,-0.042416524,-6.070085,1.0891627,-11.371329,2.4168017,-0.27168489,-0.81302047,-0.0047066254,-0.17582773,-0.47839567,-0.016127894,-0.060956124,-0.04367975,0.12602608,0.0514578,0.23285687,0.026089773,1.3798168,-0.17242135,-0.40955538,-0.11692918,-0.054552775,-0.0781797,-0.009964259,-0.114801526,-0.03266677,0.013438738,-0.060133375,0.042357553,-0.04613595,0.17690408,1727.185110759389,1797.3435251941778,3467.955508474576,0.10159560381355932,3
-316.5086,104.63607,25.749983,36.6005,1.7473005,-5.0344744,3.0985126,-11.546284,-2.6803362,-4.252015,-6.699,-0.27962452,-7.506824,0.7953995,-0.46083367,-0.15483321,0.0941902,-0.016949557,0.19118208,0.027431726,-0.12459253,-0.09906381,-0.05949971,-0.09939522,0.060656358,-0.041340854,0.21834691,-0.25568047,-0.1380495,0.066421494,-0.08082224,0.049777493,0.005850952,-0.066418245,-0.04486103,-0.036160402,-0.08385653,-0.041011885,-0.00096994254,0.033219315,1352.3469603801525,1723.2771625193743,3012.920673076923,0.06579276842948718,3
-370.70972,70.825676,43.503967,22.543674,23.516119,3.675954,-7.1312494,-5.705363,-3.303598,-6.1427274,-4.2731457,-2.4055731,-3.484417,0.083064675,0.0024518967,0.036972217,0.19100264,0.0062753544,-0.11975554,-0.0691747,-0.04969778,-0.058652136,-0.018220427,0.043823563,0.013142956,0.014946736,0.048456594,0.031825565,0.0025101078,0.032924518,-0.023078982,-0.026144303,0.027551584,0.0046036905,-0.0029028044,0.014688426,0.00635541,-0.040422715,0.015717568,0.017455248,2243.1276062799507,2063.722404327535,4240.190972222223,0.1858181423611111,3
-293.80798,28.739437,-23.887293,12.886799,-18.774134,-4.760597,-20.201973,-2.9091194,-3.1640186,-9.909148,1.3505883,-10.7162285,5.5552135,-0.46974364,1.81075,-0.11074735,0.88287693,-0.13038902,-0.09939707,-0.4750213,-0.065461144,-0.17460401,0.04118947,-0.029771648,-0.093037054,0.29823637,0.67365015,-0.21428281,-0.69123495,0.22566906,-0.25206888,-0.04477192,-0.15296774,0.282898,0.030776775,-0.087842464,0.03182553,0.22854605,0.1342718,0.07170502,2348.4271342309194,1761.2592346190283,4323.863636363636,0.18039772727272727,3
-651.4651,58.453636,12.694601,12.2944565,8.803355,3.8024628,-0.56256545,-1.4478871,-2.0531006,5.467968,-0.63252836,0.18464223,0.3298993,0.0051992186,0.0072031305,0.0067982785,0.006261261,0.0057729688,0.0055351965,0.0057232496,0.0064366907,0.007660318,0.009249954,0.010951111,0.012450813,0.013449215,-0.00424454,-0.0062863696,-0.0070827166,-0.008233979,-0.009516885,-0.010692176,-0.011557055,-0.011989882,-0.011975954,-0.01160897,-0.011066789,-0.010567845,-0.010317638,0.0036137488,1841.8066139308696,2032.930579228166,4198.097153465346,0.17882213025990099,3
-223.62149,84.133316,4.810844,10.899866,-30.262617,-6.798245,-6.8451557,-11.681473,-3.7548044,-1.5577651,-6.9888573,-0.33313063,-3.1933439,-0.105998956,-0.12983343,-0.08010032,-0.024009038,0.01868623,0.041340206,0.047374602,0.042148177,0.029419154,0.013264928,-0.000618639,-0.00759573,-0.0074889036,0.13452233,0.16569681,0.10758413,0.049725857,0.018109983,0.015078616,0.025077807,0.03202938,0.030749107,0.025301334,0.020929677,0.01906943,0.018070212,0.21692215,1109.932827584821,1285.4092101905273,1985.8352803738317,0.06379143545560748,3
